id	sales
954	60.86411952333406
955	64.60249057997906
956	43.82841779156176
957	51.02057435919871
958	52.1948909974585
959	55.31902873664032
960	58.989285153843014
961	63.078237018682636
962	66.71175253033303
963	45.82356222884891
964	52.8950496942471
965	53.94505839217822
966	56.944288567174794
967	60.492122883420684
968	64.46418616074631
969	67.989274824242
970	47.003847600886566
971	53.99174095667126
972	54.97390787287869
973	57.922755893139794
974	61.43892489999409
975	65.39881140286161
976	68.93147602310677
977	47.97312637423218
978	55.00683907820249
979	56.052319334654236
980	59.08027337294578
981	62.68923324161368
982	66.7531393410898
983	70.39831568109176
984	49.55802807848325
985	56.71228683820691
986	57.87768998505679
987	61.02187994848617
988	64.74045072035615
989	68.9046085254495
1800	22.229105966012185
1801	25.77337218071872
1802	26.36739097081788
1803	28.246766060200862
1804	30.958714749971637
1805	32.851573725545
1806	35.691271327072485
1807	22.61403726663758
1808	26.11345171415587
1809	26.66101945866197
1810	28.493963932513708
1811	31.161035019798938
1812	33.011990020404376
1813	35.81404346422534
1814	22.704557096150253
1815	26.178072258698393
1816	26.70687064584059
1817	28.528758438591005
1818	31.192867917860323
1819	33.049136045626845
1820	35.86475576861442
1821	22.77687136194843
1822	26.279619967495762
1823	26.844705159602334
1824	28.709197335749906
1825	31.4213547437842
1826	33.330124283592845
1827	36.20161741853506
1828	23.17183203470971
1829	26.733721870347203
1830	27.357798771585124
1831	29.279961961905503
1832	32.04734750558937
1833	34.00785646443826
1834	36.92665644990276
1835	23.938926798652762
1836	27.536948420183037
1837	28.190723051447748
1838	30.13581565198524
1839	32.91921274632469
1840	34.888854931762936
1841	37.81013807664358
1842	24.818653369878568
1843	28.407267320210924
1844	29.046726608886296
1845	30.97348181594128
1846	33.73552322881023
1847	35.6818874607124
1848	38.579130010993765
1849	25.56403461981293
1850	29.130661276168123
1851	29.750918594388992
1852	31.66235542045765
1853	34.41396572791622
1854	36.355666367500376
1855	39.25474360345233
1856	26.24854003075852
1857	29.831484393750625
1858	30.475650582494907
1859	32.41854111216935
1860	35.20888945600582
1861	37.19614096294887
1862	40.14690830781484
1863	27.19767292730726
1864	30.841834666236878
1865	31.550295463482655
1866	33.559271794796665
1867	36.41612952655249
1868	38.46890008445313
1869	41.48277296668866
1870	28.59283507122241
1871	32.29115803602297
1872	33.04741838385724
1873	35.0967441669623
1874	37.985580788000284
1875	40.06123399678287
1876	43.08838428787963
1877	30.201842487059718
1878	33.89364719081654
1879	34.63368847789778
1880	36.657551392659364
1881	39.51237186655352
1882	41.54636325548633
1883	44.52530808426111
1884	31.585285331712896
1885	35.219734634680776
1886	35.90004269375822
1887	37.86334637359785
1888	40.658346258913824
1889	42.63479001300684
2700	13.11175644368979
2701	16.094338331926046
2702	16.10844641601082
2703	18.00760574287549
2704	18.359552640712966
2705	20.21883233932135
2706	21.096528383753817
2707	12.93389078270868
2708	15.826252569835269
2709	15.759405640473739
2710	17.58927956772662
2711	17.885638955868654
2712	19.704636250267647
2713	20.558508189875845
2714	12.389183543384327
2715	15.292192162853379
2716	15.25304622259834
2717	17.12693700490464
2718	17.482462114232366
2719	19.37421904998587
2720	20.312552052373434
2721	12.237218347162491
2722	15.241362106588491
2723	15.307965127707547
2724	17.28961562479167
2725	17.752308010118387
2726	19.748107599190735
2727	20.78496522932034
2728	12.800446112465075
2729	15.885759604487406
2730	16.022257469781728
2731	18.061240865582327
2732	18.56778802751358
2733	20.593436000990618
2734	21.64600112899937
2735	13.663302657018521
2736	16.737176488731613
2737	16.849947321362563
2738	18.85420031063321
2739	19.316565418349832
2740	21.290349167635792
2741	22.285300064413132
2742	14.241273713740407
2743	17.252186404198916
2744	17.302427148595864
2745	19.24657105979748
2746	19.653108863393594
2747	21.577028794183146
2748	22.529538487778932
2749	14.45169404249937
2750	17.438325934458874
2751	17.474432423916326
2752	19.41488370500779
2753	19.828151691595906
2754	21.768901494425545
2755	22.74773173668152
2756	14.70483016318088
2757	17.73393327493072
2758	17.818759476009348
2759	19.812757670574836
2760	20.282884765944303
2761	22.28224662259346
2762	23.31988805204413
2763	15.33449678691947
2764	18.418408685140214
2765	18.55408228973407
2766	20.593883461770893
2767	21.103892501819228
2768	23.1365674706449
2769	24.20054871245863
2770	16.23436915745594
2771	19.33045757477938
2772	19.47160306527195
2773	21.510721930300658
2774	22.01463998713174
2775	24.036724911081446
2776	25.08665466427127
2777	17.10408779613835
2778	20.18262411130698
2779	20.306225391179957
2780	22.32893873344568
2781	22.818636993761526
2782	24.82961226624206
2783	25.87230972038085
2784	17.88696869977937
2785	20.967560527263384
2786	21.098193451397968
2787	23.132827824177397
2788	23.639016280718277
2789	25.67050489705088
3600	10.749829432951802
3601	13.013167522371933
3602	13.353979214737539
3603	14.902881191246768
3604	15.245719814558246
3605	16.541991497005707
3606	17.630404243973832
3607	11.124408207183503
3608	13.360895974691712
3609	13.670189412754326
3610	15.184077620908205
3611	15.489600284212212
3612	16.74744256890211
3613	17.797471791093706
3614	11.254244237365313
3615	13.45568337928935
3616	13.733046771121316
3617	15.218946613241771
3618	15.501118624131653
3619	16.740805654655684
3620	17.77828648370809
3621	11.228378301221777
3622	13.42911416146239
3623	13.711712651275732
3624	15.208604626290173
3625	15.507211447607212
3626	16.768340867388115
3627	17.83173064968159
3628	11.311568021586542
3629	13.545185779759283
3630	13.863051803667439
3631	15.396816313005605
3632	15.733110777200812
3633	17.031964105614403
3634	18.132365702270924
3635	11.647803008946234
3636	13.914973932374622
3637	14.263790531026048
3638	15.825437985224518
3639	16.186182514502256
3640	17.505793701713152
3641	18.623110717774665
3642	12.151580060102969
3643	14.42796526914087
3644	14.782345142735938
3645	16.34616468729507
3646	16.7060327487193
3647	18.022132117013914
3648	19.133771977932955
3649	12.65491073832291
3650	14.922850125209239
3651	15.268217523901114
3652	16.823001236122643
3653	17.17433302870677
3654	18.48288416682339
3655	19.58840516782609
3656	13.105237617805026
3657	15.370999210892634
3658	15.716559175005063
3659	17.274068897366348
3660	17.63074218380359
3661	18.947251340295537
3662	20.063269239653124
3663	13.592985578146536
3664	15.873798286318616
3665	16.23629700991595
3666	17.812303183651927
3667	18.1886608073039
3668	19.525643765431646
3669	20.662509493897172
3670	14.213026838337694
3671	16.51417871885312
3672	16.89615618833645
3673	18.49040810951322
3674	18.88344030214547
3675	20.235229790680037
3676	21.38478379779141
3677	14.945671227464619
3678	17.254727210469852
3679	17.642047316955704
3680	19.23903573684701
3681	19.632201409323223
3682	20.98156791047127
3683	22.12622696594422
3684	15.679863587567116
3685	17.97945368713591
3686	18.355251067375843
3687	19.938828390429588
3688	20.316866398503493
3689	21.649557473002496
4500	35.7257241300166
4501	43.101929181580076
4502	43.47663506369446
4503	45.46976319575533
4504	49.78793814964753
4505	53.45990715392392
4506	56.905389072555884
4507	35.4512211564887
4508	42.785451045655435
4509	43.13183452211065
4510	45.111092532122974
4511	49.43014202329701
4512	53.11753942728434
4513	56.59236701261225
4514	35.18042883325785
4515	42.56840187275162
4516	42.97840076105584
4517	45.02930727915341
4518	49.42607678690852
4519	53.19525795857953
4520	56.75395364107312
4521	35.42608726109091
4522	42.89661825334673
4523	43.386162997053056
4524	45.51237087156274
4525	49.979266294800624
4526	53.81279222113008
4527	57.42978239279776
4528	36.15422664657768
4529	43.67147301867162
4530	44.20282378777932
4531	46.36687607670809
4532	50.8688192078867
4533	54.73592589989771
4534	58.386466433187366
4535	37.145912089888505
4536	44.70107371697919
4537	45.27463469747446
4538	47.486431067797064
4539	52.04269300119152
4540	55.97148661400761
4541	59.691586883411034
4542	38.52864937897958
4543	46.16932775328006
4544	46.83579703642844
4545	49.14703587494695
4546	53.80808196854143
4547	57.84549932543306
4548	61.676287429888006
4549	40.624098991968765
4550	48.37341188638703
4551	49.14411372220238
4552	51.55285036197199
4553	56.30235066137713
4554	60.4169639629482
4555	64.31163831060542
4556	43.30820395063198
4557	51.089605706948674
4558	51.87454079895065
4559	54.278851749058155
4560	59.00488522999107
4561	63.077052258758584
4562	66.91081690430359
4563	45.82897762659216
4564	53.515884752690155
4565	54.19205094423823
4566	56.47550495117211
4567	61.07110049230265
4568	65.0060169763509
4569	68.69868081383213
4570	47.474973256552005
4571	55.022370268738754
4572	55.56447340821882
4573	57.722284201092876
4574	62.20343604044302
4575	66.03762245257174
4576	69.64545249179696
4577	48.35460103128001
4578	55.85390105861972
4579	56.36783828281204
4580	58.51780155417303
4581	63.011303806125575
4582	66.87741268185546
4583	70.53562156067991
4584	49.31202833980879
4585	56.89346831666002
4586	57.502060383845965
4587	59.75651864535142
4588	64.36144250927372
4589	68.34282255544328
5400	33.38686271187843
5401	40.40926532791494
5402	40.52497451061549
5403	44.64644535746959
5404	47.23567520733623
5405	52.27956387967337
5406	54.58863667099327
5407	33.3462652177345
5408	40.41176699193447
5409	40.584081423437624
5410	44.774396785171625
5411	47.442925185491646
5412	52.574348002848154
5413	54.97663612289472
5414	33.8303767087667
5415	40.991983693990456
5416	41.257486327281
5417	45.53526626474169
5418	48.28293704738287
5419	53.48288503100871
5420	55.941173193900745
5421	34.83693703858983
5422	42.025647749360076
5423	42.30293545379169
5424	46.577342183727076
5425	49.307198076648376
5426	54.47614019161554
5427	56.89197626008437
5428	35.73602403581813
5429	42.86630335679602
5430	43.081276156088535
5431	47.292506765587916
5432	49.961439073964556
5433	55.07481311086261
5434	57.44342665050762
5435	36.251375749414194
5436	43.35915445623665
5437	43.567311837328106
5438	47.78904126228124
5439	50.486900726757796
5440	55.648188550647816
5441	58.08368131167348
5442	36.976868657976596
5443	44.187065412346406
5444	44.513098728048476
5445	48.86594431376409
5446	51.7055090665289
5447	57.016082546309086
5448	59.605161842140944
5449	38.65278182934628
5450	46.014728334364484
5451	46.48632890825715
5452	50.97519209556559
5453	53.938089433096565
5454	59.35649962426086
5455	62.03551665935103
5456	41.153251391667546
5457	48.564101960062885
5458	49.06258605914772
5459	53.556104719887784
5460	56.50183112049257
5461	61.882243688695816
5462	64.50400561348201
5463	43.54732114422513
5464	50.8691454282453
5465	51.26694269742413
5466	55.6513646706337
5467	58.48304522171226
5468	63.74803335499835
5469	66.2565695523531
5470	45.19233889619973
5471	52.41558073259547
5472	52.72675259863041
5473	57.03912300844222
5474	59.815491609292756
5475	65.04356087453301
5476	67.5346661260366
5477	46.47299857068533
5478	53.71870191690617
5479	54.07154059318089
5480	58.44351395480718
5481	61.295614283854235
5482	66.6132515685786
5483	69.2050502392357
5484	48.25215054321306
5485	55.611392800685984
5486	56.079079984698424
5487	60.56369025851642
5488	63.52273442803025
5489	68.93827844054448
6300	47.52152264084154
6301	57.712249696936865
6302	57.44656171561363
6303	61.479710723960046
6304	66.66691879998059
6305	71.07082781178813
6306	75.53993060264338
6307	47.526772039618514
6308	57.60434262621641
6309	57.236771663472695
6310	61.18180036923217
6311	66.29662377265888
6312	70.64533432639993
6313	75.07736044977405
6314	47.04568738369992
6315	57.12328173934798
6316	56.773825174571094
6317	60.75423587838712
6318	65.92056483126996
6319	70.33549787145253
6320	74.84685486286946
6321	46.90587148105252
6322	57.08368323373752
6323	56.842115537570095
6324	60.936257105852704
6325	66.22040241317686
6326	70.75559331227231
6327	75.3881504078833
6328	47.56797928395234
6329	57.865071051868796
6330	57.740301153095494
6331	61.94800402711602
6332	67.34190998686736
6333	71.98267514523025
6334	76.71639591878761
6335	48.99289424743678
6336	59.3821941153937
6337	59.34529446147785
6338	63.63671724022229
6339	69.11041808256256
6340	73.82729142596843
6341	78.63366255737064
6342	50.979553483342826
6343	61.435143830806126
6344	61.46153230807808
6345	65.81327774559648
6346	71.34430723763525
6347	76.11542314541204
6348	80.97280112446705
6349	53.36626565523085
6350	63.86576371089892
6351	63.93214141520117
6352	68.31970195002515
6353	73.88213142701792
6354	78.68002365599466
6355	83.55939515923507
6356	55.96997613944308
6357	66.48169733495949
6358	66.5554770101413
6359	70.94578585368436
6360	76.50657614431017
6361	81.29880590769118
6362	86.16894935524188
6363	58.567279406204754
6364	69.06434246769429
6365	69.12173009850756
6366	73.49462583085892
6367	79.0377141142832
6368	83.81268279333857
6369	88.66671115248954
6370	61.05073010579942
6371	71.53587548230836
6372	71.58423978595809
6373	75.95140140667675
6374	81.49231887335735
6375	86.26882209005332
6376	91.12809300520793
6377	63.52092257553417
6378	74.01816512503007
6379	74.08149548107701
6380	78.46594772629183
6381	84.02582288075068
6382	88.82219705118992
6383	93.70142197971963
6384	66.11340423957007
6385	76.6280834904551
6386	76.7062144361387
6387	81.10193055804596
6388	86.66867617381034
6389	91.46673761944626
7200	28.687313862199023
7201	34.411301552483465
7202	34.87504617944104
7203	38.14201967330128
7204	40.45828097626057
7205	44.334243262194775
7206	46.7746714170463
7207	29.09752895916129
7208	34.877797210102145
7209	35.40320629412094
7210	38.73698903406408
7211	41.124580745516965
7212	45.075418803655865
7213	47.59298411647592
7214	29.9937021297603
7215	35.850824333584455
7216	36.45022777721009
7217	39.853241420288214
7218	42.30341998222072
7219	46.30841679279279
7220	48.87009544502653
7221	31.303495652056764
7222	37.18077222487493
7223	37.78704285942634
7224	41.18325202644422
7225	43.612970421303274
7226	47.58428063611959
7227	50.09988840188772
7228	32.47607474893761
7229	38.28660835010044
7230	38.81855447229447
7231	42.135088934693336
7232	44.48223797049491
7233	48.37069638743413
7234	50.805865347946536
7235	33.106727276047664
7236	38.849679434071525
7237	39.324264928638996
7238	42.59591186482082
7239	44.91260378520067
7240	48.78663588245014
7241	51.22460019432453
7242	33.546218912917894
7243	39.32814866789405
7244	39.85969551147521
7245	43.20555191585753
7246	45.612479117399644
7247	49.5910890924508
7248	52.14586877340173
7249	34.59406465591262
7250	40.50954932240311
7251	41.17860795849684
7252	44.662754249457485
7253	47.20549685123785
7254	51.31420842180826
7255	53.99023742899004
7256	36.54787846600889
7257	42.55832022035582
7258	43.30550690008953
7259	46.84902040293971
7260	49.4309025497294
7261	53.55756777696641
7262	56.22994523988346
7263	38.762465154120584
7264	44.72700800617805
7265	45.408752322895424
7266	48.869028577790765
7267	51.352099245846546
7268	55.3670164720967
7269	57.91769772527001
7270	40.321835998702554
7271	46.15476518602902
7272	46.70521853101982
7273	50.038090089438455
7274	52.401121661107624
7275	56.30666912481904
7276	58.76169096968944
7277	41.08657789431967
7278	46.85894623967602
7279	47.36933506103991
7280	50.68391840301889
7281	53.05115653750078
7282	56.98354104038386
7283	59.48757706219052
7284	41.882621828510125
7285	47.744701901929325
7286	48.362248384565625
7287	51.798860625516895
7288	54.30002084737878
7289	58.37491291475104
8100	46.21613302909938
8101	54.97316558363828
8102	55.55206155099094
8103	60.18026115055636
8104	64.77202076206416
8105	68.39971806851939
8106	74.33591699338234
8107	47.18049391999788
8108	55.66589709540834
8109	55.976037782822246
8110	60.34444885639732
8111	64.69096349437422
8112	68.09292853483964
8113	73.82719518664697
8114	46.49718961204209
8115	54.83813582879752
8116	55.03592955869828
8117	59.325298307727785
8118	63.62649948075622
8119	67.01656983129266
8120	72.77136730926262
8121	45.49270588441596
8122	53.913653599381796
8123	54.21749010183895
8124	58.63595644323091
8125	63.08604640032249
8126	66.64135009280886
8127	72.57418851800776
8128	45.48283728487233
8129	54.0969077095577
8130	54.59637968186432
8131	59.20991754176046
8132	63.85171699767838
8133	67.5928929810325
8134	73.70364653248267
8135	46.7805088362751
8136	55.551730744613174
8137	56.19631271038601
8138	60.94230717847705
8139	65.70364254408301
8140	69.55147987303104
8141	75.75634196029553
8142	48.915314448177675
8143	57.75738902755552
8144	58.462445342643434
8145	63.2595053201726
8146	68.06351062215374
8147	71.94663588080749
8148	78.18037858807274
8149	51.36272645550948
8150	60.22347313326131
8151	60.943179525622256
8152	65.75141477930303
8153	70.5635277375508
8154	74.4519613528427
8155	80.68835052067554
8156	53.87070351556176
8157	62.728737085272705
8158	63.44286144341939
8159	68.2424481117955
8160	73.04263019283901
8161	76.91564630807655
8162	83.13296740608033
8163	56.2925054029524
8164	65.12397257492967
8165	65.80788692458204
8166	70.57385560552835
8167	75.33738529802491
8168	79.1712302848335
8169	85.34751715811184
8170	58.46494507391195
8171	67.25413064862126
8172	67.89659311233288
8173	72.6230124018503
8174	77.35000986661038
8175	81.15146327656143
8176	87.30059613159463
8177	60.39714134815653
8178	69.17264963610845
8179	69.8094394135357
8180	74.53882215372528
8181	79.2778539876893
8182	83.10062630208256
8183	89.28033625218156
8184	62.41643802261798
8185	71.23994572024624
8186	71.93238511183806
8187	76.72402824787494
8188	81.53066171690713
8189	85.4249009694357
9000	43.65760993258966
9001	51.37854476304388
9002	52.17248422461206
9003	55.322013670652765
9004	59.59033342069295
9005	64.45365903155253
9006	67.57220528481517
9007	42.980654782404734
9008	50.65794228603933
9009	51.44168041578244
9010	54.61448166894809
9011	58.938484532003734
9012	63.88782602501401
9013	67.11972611330569
9014	42.665081361819574
9015	50.498394800251454
9016	51.45236292234149
9017	54.804369705110084
9018	59.31119011403558
9019	64.44164005061417
9020	67.84783287376708
9021	43.55593480257903
9022	51.5362414751104
9023	52.61789240578243
9024	56.07546967009163
9025	60.663780449014354
9026	65.85055835320141
9027	69.28774247099442
9028	45.00222613466628
9029	52.9658982418577
9030	54.01029528689427
9031	57.41311264268442
9032	61.93287766524298
9033	67.0415231157907
9034	70.39552394031978
9035	46.02649389682936
9036	53.911069623057024
9037	54.885405173904786
9038	58.231530417830655
9039	62.71188054184222
9040	67.80173952944078
9041	71.16026458721792
9042	46.82099139473553
9043	54.76165050970408
9044	55.81861997249738
9045	59.27326873364317
9046	63.886498576429375
9047	69.1312269997779
9048	72.66347683214133
9049	48.51297047934082
9050	56.653056461438055
9051	57.91528998281095
9052	61.575918333589875
9053	66.39057456177102
9054	71.82691736317625
9055	75.53587829344166
9056	51.54240952588496
9057	59.81555525641222
9058	61.183164203840846
9059	64.91849009208835
9060	69.77498013753069
9061	75.21898666872339
9062	78.90106083790725
9063	54.84672024038646
9064	63.026512911004396
9065	64.27069530595512
9066	67.85577210235513
9067	72.5391995404884
9068	77.79198984344183
9069	81.26987871313295
9070	57.00395130509986
9071	64.97055317481116
9072	66.00580815068537
9073	69.39199551008859
9074	73.89209279191927
9075	78.98222632248957
9076	82.32269580044235
9077	57.948472366762545
9078	65.83900024562767
9079	66.83262696658703
9080	70.21291698122499
9081	74.74315675768345
9082	79.89879444524063
9083	83.33848071193789
9084	59.094609674566975
9085	67.14318875581775
9086	68.3183605219086
9087	71.8988287104949
9088	76.64249335852168
9089	82.01903447383347
9900	42.340098886347555
9901	50.340757199062594
9902	51.05654006760619
9903	54.65967240249324
9904	59.13011152003215
9905	62.40950849573713
9906	66.90298869866456
9907	42.03594976352305
9908	50.06555387771965
9909	50.82873623923915
9910	54.496399314433305
9911	59.0465861289865
9912	62.41853420755524
9913	67.01456077895189
9914	42.256973998037125
9915	50.399683398131124
9916	51.27632771749848
9917	55.05458607540241
9918	59.709462242187044
9919	63.17744039157165
9920	67.85846007421755
9921	43.17290271453409
9922	51.37326088161353
9923	52.292307053950495
9924	56.09742699464782
9925	60.76390720393448
9926	64.22907513614146
9927	68.89424077557439
9928	44.18163324813768
9929	52.34600556384602
9930	53.22272645932345
9931	56.98202703686454
9932	61.60219449489446
9933	65.02361462539486
9934	69.65061472647338
9935	44.90830363895036
9936	53.05408491849239
9937	53.92566483041398
9938	57.69522530641915
9939	62.34255625644328
9940	65.80905060868638
9941	70.49951498188156
9942	45.83899347873236
9943	54.08428090514813
9944	55.07194690617486
9945	58.97254048647973
9946	63.76376819116573
9947	67.3845477961154
9948	72.23688853411652
9949	47.74279317556085
9950	56.15585587539954
9951	57.309374736536874
9952	61.370645944756674
9953	66.31423014804342
9954	70.0760904097661
9955	75.05555040087742
9956	50.672266013136266
9957	59.17788245155703
9958	60.404194235685125
9959	64.51747381629893
9960	69.49175872923027
9961	73.26299627788082
9962	78.230994485411
9963	53.81637297817788
9964	62.272186719310135
9965	63.43204122966588
9966	67.46436651495456
9967	72.34564138503798
9968	76.01446911654189
9969	80.87345528951396
9970	56.34608361858865
9971	64.68826485466946
9972	65.73637948884755
9973	69.66148344744164
9974	74.44247025286029
9975	78.02009216084659
9976	82.79879239523731
9977	58.20354528644776
9978	66.49138005565395
9979	67.49940930550241
9980	71.39903140236464
9981	76.1690998966301
9982	79.74996185837583
9983	84.54531634232605
9984	59.97908864192277
9985	68.3069947341843
9986	69.36461548929867
9987	73.32164824944
9988	78.15512730103146
9989	81.80351351024622
10800	50.73511840701424
10801	60.75925037019462
10802	60.68098037517075
10803	63.889341109614655
10804	70.02069477999318
10805	74.61611525579025
10806	79.28973720120695
10807	50.053310706889434
10808	60.03106708987019
10809	59.938789494124194
10810	63.1664808773145
10811	69.35038698968066
10812	74.03043227705614
10813	78.81864982682316
10814	49.72384065162172
10815	59.86656419238515
10816	59.95834943916507
10817	63.3845147050614
10818	69.77634893196344
10819	74.66870769387418
10820	79.6686003478185
10821	50.77999918987804
10822	61.11896840677578
10823	61.39299859110123
10824	64.98393177188974
10825	71.52022737923944
10826	76.534620524450645
10827	81.63274797033318
10828	52.81797229296343
10829	63.206502378839616
10830	63.50669705763316
10831	67.10193848266748
10832	73.62282790006631
10833	78.6047578914862
10834	83.65643955171548
10835	54.78461847543151
10836	65.10908124306704
10837	65.34184281642052
10838	68.86990502191722
10839	75.327342176616
10840	80.2527711066228
10841	85.25778684965977
10842	56.35160033206708
10843	66.65598165525083
10844	66.88440082951567
10845	70.42475701475786
10846	76.91145265003584
10847	81.88286949914303
10848	86.94982715617986
10849	58.120259066882355
10850	68.51420803276386
10851	68.84303099950822
10852	72.49220185603231
10853	79.0934660817827
10854	84.18240159520802
10855	89.36696363347711
10856	60.65224605001043
10857	71.15555845455788
10858	71.58570665735974
10859	75.32586307416054
10860	82.005779184746
10861	87.15939302407668
10862	92.39340856267108
10863	63.71207880823593
10864	74.23229192033378
10865	74.66284807733558
10866	78.38731441784492
10867	85.03621116582795
10868	90.14458324136818
10869	95.32053578506161
10870	66.56996719136902
10871	77.01160082607021
10872	77.35620510633957
10873	80.98939119213709
10874	87.54374324501354
10875	92.5563372639296
10876	97.63722844202861
10877	68.79414191294215
10878	79.14746906424325
10879	79.40945979552666
10880	82.96700035682353
10881	89.45373179449312
10882	94.40756477829473
10883	99.43917023348916
10884	70.55667987045126
10885	80.88069779880503
10886	81.1235124436058
10887	84.67189712319362
10888	91.15925297735079
10889	96.12314867879303
11700	36.70567115849296
11701	42.88744514003187
11702	43.1931387585067
11703	45.817865218316655
11704	48.511900136109304
11705	53.083670309757125
11706	55.32663270634556
11707	35.71125977511049
11708	41.8213315389551
11709	42.0836172144832
11710	44.69571938802855
11711	47.409572258501804
11712	52.03440174422327
11713	54.36359692822693
11714	34.866708894682006
11715	41.12577684869542
11716	41.565063216655375
11717	44.378969238836504
11718	47.31562062800279
11719	52.17992878223418
11720	54.76057440487489
11721	35.52212671899956
11722	42.04149512808879
11723	42.73779188513133
11724	45.8003741269531
11725	48.972551752913006
11726	54.054763677197336
11727	56.83166655687146
11728	37.764346706638776
11729	44.426849909631684
11730	45.23610592835235
11731	48.380014738934136
11732	51.60118008856127
11733	56.70009249879026
11734	59.462205886714436
11735	40.35011905815324
11736	46.9400577779145
11737	47.65173564123724
11738	50.67636257432744
11739	53.76028870291501
11740	58.708088127706844
11741	61.309529409598454
11742	42.031646792595154
11743	48.45511071672991
11744	49.00397869118278
11745	51.873598127846954
11746	54.81415150346792
11747	59.633650808711124
11748	62.12483023701674
11749	42.75715296929097
11750	49.11313206919984
11751	49.61804762275163
11752	52.46783236147559
11753	55.41261634300473
11754	60.25973741555488
11755	62.800665762577395
11756	43.50305732254492
11757	49.9471346648275
11758	50.55547569001481
11759	53.52098034701885
11760	56.59050366715191
11761	61.567959404589764
11762	64.24134004315022
11763	45.07486539697538
11764	51.64545585533571
11765	52.37260821137073
11766	55.446442004873255
11767	58.61140264018816
11768	63.66942380594681
11769	66.40699351216487
11770	47.287334884971095
11771	53.88689706085677
11772	54.62523380917695
11773	57.693037903387676
11774	60.83581798776184
11775	65.85702133156995
11776	68.54504800640117
11777	49.365369163382965
11778	55.89694656673998
11779	56.56203304982217
11780	59.55412412206847
11781	62.621549790496864
11782	67.57051235095564
11783	70.19201803224043
11784	50.95391743744563
11785	57.4372540680846
11786	58.06600253073699
11787	61.03496834283334
11788	64.09333979927386
11789	69.04769872914558
12600	55.24097251434368
12601	65.71520354124866
12602	65.94422947480913
12603	71.12166875965207
12604	76.84885892813017
12605	80.93490278104008
12606	87.17038995382617
12607	54.929754545599415
12608	65.21633745833856
12609	65.29140784096069
12610	70.35202232365532
12611	76.00175584071641
12612	80.05075273844625
12613	86.28948490588901
12614	54.09117541797377
12615	64.45695341444691
12616	64.6449910486506
12617	69.84849710904912
12618	75.66659663706349
12619	79.90454050559998
12620	86.3476268460986
12621	54.36378798999489
12622	64.9489039805688
12623	65.3560891144609
12624	70.77382214529973
12625	76.79694601357183
12626	81.22697820389126
12627	87.84611141798749
